Experience,job_description,Result,experience_count,advance_count,minimum_count,atleast_count,excellent_count,strong_count,expert_count,senior_count,deep_count,previous_count,fresher_count,basic_count,proficient_count,col1,col2,col3,col4
3.0,"Bolla operates 200+ Retail Gas Stations with Convenience Stores (C-Stores) and automotive repair shops. Bolla partners with major food chains like Burger King, Tim Horton, Pizza Hut and Subway.
Bolla is a premier Wholesale and Retail Motor Fuel (MF) supplier in Metro New York and New Jersey areas. Through our Bolla Transport division the company hauls Motor Fuel in both New York and New Jersey areas. We supply MF to our 200+ locations as well as an additional 100 Wholesale Dealers. It also constructs Ultra-Modern and upscale Gas Stations with C-Stores.
Bolla has over one Billion dollars in revenues and employs over 1200 Team Members.
Qualifications: and Character Traits
o Three years of experience in using advanced Excel
o Significant experience in understanding requirements and effective interaction
o Experience in services industry.
o Should be an expert in Excel VBA programming and coding
o Excellent analytical and communication skills
o Exposure in direct client handling (demonstrate with examples)
o Guiding and assisting Analysts in project execution and adhering to deadlines
o Team leader, lead by example, understanding requirements and convey to the teams
o Building Excel applications
o Creating dashboards, reports, and charts in Excel/Powerbi
o Work until deadlines are met especially at months’ end.
o Ability to motivate multiple teams to perform and exceed expectations.
o Should be ready to think outside the box.
Key Responsibilities:
· Reviews business requirements and use cases to encode project requirements into Visual Basic for Access database.
· Confirms program operation by conducting tests.
· modifying program sequence and/or codes
· Working to design or modify software, systems, and applications using Visual Basic and related programming languages and ecosystem
· Working with VBNET, Microsoft Access, and MySQL Technical
· Working with Access databases and SQL Databases (SQL Server, MySQL, PostgreSQL)
· Advanced understanding of Microsoft 365 Suite along with PowerBi, Power automate.
Technical Experience
· Three years of experience with Microsoft Access database design and development and VBA programming including ETL experience
· Two years of experience with developing Microsoft Automation applications in Excel
· Hands on experience on design or modify software, systems, and applications using Visual Basic
· Experience on VB.NET, Microsoft Access, and MySQL Professional Attributes
· Two years of experience with Access databases and SQL Databases (SQL Server, MySQL, PostgreSQL)
· Must be able effectively write SQL Queries
· Expert in Excel VBA programming and coding
· Technical expertise (demonstrate with examples)
· Knowledge of programming languages like C#, Java, Python, or PHP is a huge plus.
Important:
Please write a cover letter as we give high importance to the same while evaluating a candidature. We recommend you spend sufficient time and effort in writing a good cover letter. Applications without a cover letter will be ignored by the Talent Acquisition Team.
Job Type: Full-time
Benefits:
Health insurance
Supplemental pay types:
Performance bonus
Ability to commute/relocate:
Hyderabad, Telangana: Reliably commute or planning to relocate before starting work (Required)
Experience:
total work: 3 years (Required)
Work Location: In person
Speak with the employer
+91 8686039083",1,11,2,0,0,1,0,3,0,0,0,0,3,0,0,5,1,3
1.0,"Sales

Job Title: Assistant Manager - Data Analytics
Scaler Academy
Job Description:
As a Data Analyst, your primary responsibility is to gather, process, analyze, and interpret data to provide valuable insights and support data-driven decision-making within the organization. You will work closely with various stakeholders, such as business managers, data engineers, and data scientists, to understand business requirements and deliver actionable recommendations. Your role is crucial in transforming raw data into meaningful information that can guide strategic planning and operational improvements.
Key Responsibilities:
Data Gathering and Cleaning: Collect data from various sources, including databases, spreadsheets, APIs, and other data repositories. Clean, validate, and preprocess the data to ensure accuracy and consistency.
Data Analysis: Utilize statistical techniques and data analysis tools to extract relevant information and patterns from datasets. Identify trends, correlations, and anomalies to provide insights into business performance and operations.
Data Visualization: Create clear and concise data visualizations, such as charts, graphs, and dashboards, to effectively communicate complex findings to non-technical stakeholders. Visualizations should be engaging, easy to understand, and actionable.
Reporting: Develop regular and ad-hoc reports to support decision-making processes across different departments. Ensure that reports are delivered on time and provide valuable insights to relevant teams.
Business Intelligence: Work closely with business managers to understand their analytical needs and assist in creating customized reports and data-driven solutions that address specific business challenges.
Predictive Analytics: Required to build and validate predictive models that can forecast trends, identify opportunities, and predict potential risks for the organization. 7. Data Quality Assurance: Implement data quality checks and measures to ensure data accuracy, integrity, and consistency. Address any data-related issues promptly and maintain data governance standards.
Process Improvement: Continuously assess and optimize data processes to enhance data collection, analysis, and reporting efficiency. Propose and implement innovative solutions to improve data-related workflows.
Stay Updated: Keep up-to-date with industry trends, best practices, and emerging technologies in data analysis, data visualization, and business intelligence.
Required Skills and Qualifications:
Bachelor's degree in a relevant field such as Data Science, Computer Science, Statistics, Mathematics, or a related discipline.
Strong analytical and problem-solving skills with the ability to handle complex data sets. 3. Proficiency in data manipulation tools such as SQL, Python.
Experience with data visualization tools like Power BI, Excel.
Understanding of statistical methods and techniques for data analysis. 6. Excellent communication skills, both verbal and written, with the ability to present findings to diverse audiences.
Attention to detail and a commitment to data accuracy and quality.
Ability to work independently and collaboratively in a team-oriented environment.
As a Data Analyst, you will play a crucial role in empowering data-driven decision-making within the organization and contribute significantly to its overall success. Your work will directly impact various aspects of the business, making this role dynamic and rewarding for individuals with a passion for data analysis and problem-solving.
Job Overview
Location: Bengaluru
Job Type: Full time
Work: Office",1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0
2.0,"Description
About this role
Business Overview:
Data Strategy & Solutions team is a Global Research & Data team within BlackRock Portfolio Management Group (PMG) focused on developing AI powered products and generating actionable insights using alternative, primary and big data. We are seeking an experienced Data Scientist, with experience in Large Language Models, Natural Language Processing, (NLP), and Transformer Models, to spearhead the build-out of AI powered capabilities within Investment Research, Product Strategy, and Process Optimization.
There are four groups within Data Strategy & Solutions – Investment AI, Insights & Data Products, Solutions, and Platform. All these groups work towards various aspects of Alpha Generation using Alternative data for a host of portfolio management functions.
As a member of Investment AI, you will be working with Investment Researchers, and Portfolio Managers to build capabilities that enable alpha generation and streamlining research processes using Generative AI and Natural Language understanding techniques.
Job Purpose/Background:
Data Strategy & Solutions is looking for a dynamic individual to join their Investment AI team. The primary job responsibilities include research and development of language models including large language models to capture and extract unstructured data from varied sources & reports and build out of quantitative/ML based components for generating alpha.
As a Data Engineer in the Investment AI team you will: –
Work alongside Data Scientists, Investors, and other Data Engineers in partner teams to design and build scalable, automated platforms for rapid experimentation and build-out of Generative AI applications.
Scope out and productionize infrastructure and tooling to support scalable cloud-based applications
Specific Responsibilities:
Ensuring the required data is available for product development, testing, rapid experimentation
Experience in integrating data from varied sources both on-prem and cloud
Understanding of on-prem data landscape as well as external unstructured data
Develop, deploy, and maintain optimized and automated data pipelines at scale
Working as part of a multi-disciplinary squad to establish our next generation of data pipelines and tools for large structured and unstructured data
Be involved from inception of projects, understanding requirements, designing & developing solutions, and incorporating them into the designs of our platforms
Mentor team members on technology and best practices
Build and maintain strong relationships between Investments and Platform teams
Contribute to the open source community and be a student of technology, data & cloud concepts
Assist in troubleshooting issues, support the operation of production software
Write comprehensive technical documentation, design plans, and user flows to support PoC, MVPs, and Products
Communicate with partner teams and stakeholders on project progress and potential bottlenecks
Desirable Skills
Passion for engineering data centric performant systems
Experience with Cloud Native platforms
Experience working in a multi-disciplinary environment
Working knowledge of building and deploying distributed systems and scaling algorithms for ETL on structured and unstructured data
Experience with building data pipelines in Python
Good understanding/experience with languages such as Python/Go/Scala
Experience in building resilient data pipelines on large amounts of unstructured data.
Experience in messaging and streaming platforms such as NATS or Kafka is a plus
Experience in networking, coordination and service discovery
Curiosity to design, evaluate and implement data architecture for AI applications
2+ years of hands-on experience in Data Engineering or related Engineering practices.
Our benefits
To help you stay energized, engaged and inspired, we offer a wide range of benefits including a strong retirement plan, tuition reimbursement, comprehensive healthcare, support for working parents and Flexible Time Off (FTO) so you can relax, recharge and be there for the people you care about.
Our hybrid work model
BlackRock’s hybrid work model is designed to enable a culture of collaboration and apprenticeship that enriches the experience of our employees, while supporting flexibility for all. Employees are currently required to work at least 4 days in the office per week, with the flexibility to work from home 1 day a week. Some business groups may require more time in the office due to their roles and responsibilities. We remain focused on increasing the impactful moments that arise when we work together in person – aligned with our commitment to performance and innovation. As a new joiner, you can count on this hybrid model to accelerate your learning and onboarding experience here at BlackRock.
About BlackRock
At BlackRock, we are all connected by one mission: to help more and more people experience financial well-being. Our clients, and the people they serve, are saving for retirement, paying for their children’s educations, buying homes and starting businesses. Their investments also help to strengthen the global economy: support businesses small and large; finance infrastructure projects that connect and power cities; and facilitate innovations that drive progress.
This mission would not be possible without our smartest investment – the one we make in our employees. It’s why we’re dedicated to creating an environment where our colleagues feel welcomed, valued and supported with networks, benefits and development opportunities to help them thrive.",1,14,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0
3.0,"Build Your Career at Informatica
We're looking for a diverse group of collaborators who believe data has the power to improve society. Adventurous, work-from-anywhere minds who value solving some of the world's most challenging problems. Here, employees are encouraged to push their boldest ideas forward, united by a passion to create a world where data improves the quality of life for people and businesses everywhere.
We are looking for data scientists with a record of applying data science at an industrial scale. You will be part of the fast-paced data science team. You will interact with Customer Support Teams, Maintenance renewal team, Automation team to understand their problems, gather relevant data, build models by applying advanced analytics and generate insights to solve the identified problems. Candidate should enjoy playing with machine learning and finding patterns in big data using today's state-of-the-art technologies like Gen-AI and Large language models.
Who will fit in the team:
Enjoy playing with machine learning, Natural Language Processing, Data Science Tools and finding patterns in our customer data leveraging Generative AI and Large language models.
Key Responsibilities
The role would encompass building analytics, recommendation, framework and identifying key analytics projects for Global Customer Support, focused on Customer analytics. Responsibility cut across teams.
You will work on data modeling and identifying patterns in Global Customer Support data.
Generate Models for classifications for Customer Success initiatives using Generative AI and Large Language Models.
Generate taxonomy from customer case data using Natural Language Processor.
Build Natural Language processing platform, Data Lake for Customer data
Derive insights from Structured, semi-structured and Unstructured data – Supervised and Unsupervised.
Specify manipulative or computational methods to be applied to models.
Perform validation and testing of models to ensure adequacy and reformulate models.
Communicate results to key stakeholders to support informed decisions by providing in-depth recommendations
Observe the current system in operation and gather and analyse information about each of the parts of component problems, using a variety of sources.
Desired Skills
Knowledge of machine learning techniques like Bayesian, Decision Trees, Neural Networks, Generative AI, Large Language Models etc.
Knowledge in fine-tuning Open source language models using techniques like PEFT.
Knowledge of advanced statistical methods including multi-variate statistical methods, discrete choice modelling, etc.
Experience on current industry problems in NLP like Question answering, Sequence modelling, Log events parsing etc.
Hands-on experience in building and deploying models in Production
Working knowledge on tensorflow/pytorch and other Deep Learning frameworks.
Exposure on Training models on GPU servers and on the cloud.
Understand/Implementation experience of the state-of-the-art Neural Network architectures like LSTM, LSTM with Attention etc.
Optimization solutions like constraint-based optimization, game theory, etc. is a bonus
Working proficiency in Python and SQL
Working proficiency in at least one data mining tool (SAS, SPSS, R, RapidMiner, etc.)
Prior experience with Big Data platforms/tools (Hadoop, MongoDB, Cassandra, etc.) and exposure to Customer Support domain will be added advantages
Required Qualification
3-5 years of demonstrated ability for industrial scale modelling using advanced analytics
Bachelor's degree in Computer Science or
Master's degree in Mathematics or Statistics
Perks & Benefits
Comprehensive health, vision, and wellness benefits (Paid parental leave, adoption benefits, life insurance, disability insurance and 401k plan or international pension/retirement plans
Flexible time-off policy and hybrid working practices
Tuition reimbursement program to support your and personal growth
Equity opportunities and an employee stock purchase program (ESPP)
Comprehensive Mental Health and Employee Assistance Program (EAP) benefit
We're guided by our DATA values and we are passionate about building and delivering solutions that accelerate data innovations. At Informatica, we know diversity drives innovation. We are proud to be an Equal Opportunity Employer dedicated to maintaining a work environment free from discrimination, one where all employees are treated with dignity.
Informatica (NYSE: INFA), an Enterprise Cloud Data Management leader, brings data and AI to life by empowering businesses to realize the transformative power of their most critical assets. We pioneered the Informatica Intelligent Data Management Cloud™ that manages data across any multi-cloud, hybrid system, democratizing data to advance business strategies. Customers in over 100 countries and 85 of the Fortune 100 rely on Informatica. www.informatica.com. Connect with LinkedIn, Twitter, and Facebook. Informatica. Where data and AI come to life.",1,4,4,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0
4.0,"About the Company
Creditas is an innovative FinTech Organisation that uses Machine learning and Technology to serve a
simple mission- help Financial Institutions find better ways to reach and interact with their
customers. Over 4 years, we’ve grown to become a leading provider of Customer Engagement
Solutions to the top Financial Institutions in India.
Job Title
Data Analyst
Job Description
Our growing technology firm is looking for an experienced Data Analyst who is able to turn project
requirements into custom-formatted data reports. The ideal candidate for this position is able to do
complete life cycle data generation and outline critical information for each Project Manager. We
also need someone who is able to analyze business procedures and recommend specific types of
data that can be used to improve upon them.
Key Roles & Responsibilities 
Use statistical methods to analyze data and generate useful business reports 
Work with management team to create a prioritized list of needs for each business segment 
Identify and recommend new ways to save money by streamlining business processes 
Use data to create models that depict trends in the customer base and the consumer
population as a whole 
Work with Project managers to outline the specific data needs for each business method
analysis project
Requirements 
Bachelor’s Degree in Mathematics or Engineering 
1+ years in a data analyst role 
Knowledge of data analytics tools such as Power BI, R-Programming, Knime. 
Ability to collaborate effectively and work as part of a team 
Strong attention to detail",1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2.0,"EXPERIENCE : 2+ Years
REQUIREMENTS
Adept at queries, report writing and presentation findings.
Strong analytical and problem-solving skills.
Strong in writing Complex SQL queries.
Strong in Python or any other scripting language.
Knowledge of statistical tools like R.
Experience with BI tools like Tableau.
Prior experience on Linux family OS.
Some prior programming experience preferred.
Good written and oral communication skills.",1,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0
0.0,"Graduate or equivalent
Proficient in German language. Candidate must demonstrate language proficiency in all the following: verbal, writing, reading and comprehension. Required language level: B2.2/BA/Advanced Diploma
Good English language proficiency: verbal, writing, reading and comprehension
Strong analytical and communication skills
Passion for delivering a positive customer experience, and maintain composure in difficult situations
Ability to effectively and efficiently complete challenging goals or assignments within defined SLA
Whenever a customer visits Amazon and types in a query or browses through product categories, Amazon Search services go to work. Our Human Labeled Data (HLD) organization helps Search services in providing a better customer search experience by delivering quality data annotation to help improve AI/ML models driving these services.

Our vision is to create business value by delivering high quality data at scale. We look to provide easy and scalable labeling solution to support search that are high quality, cost efficient, and secure. Our vision is to enable improvement in the search experience for our customers, by accurately determining labels for products targeted by the search queries received. We collaborate closely with several machine learning (ML) applied science teams that develop and test ML models to improve the quality of semantic matching, ranking, computer vision, image processing, and augmented reality.

We are looking for highly motivated and talented candidates who will provide and/or review high quality data annotation for variety of workflows. The ideal candidate must demonstrate strong analytical & communication skills, attention to details, and a commitment to excellence.

Key job responsibilities
As a Data Associate I, ML, you will be responsible for providing timely and quality data annotation for a variety of workflows. The tasks therefore will be repetitive in nature and will require the candidate to make quick decisions keeping in mind the provided guidelines. Your key responsibilities will include (but not limited to) the below:
Meets business metrics and goals, i.e., SLA, production, and quality targets
Works with minimal direction
Maintains records of day- to-day work by updating trackers or workflow tools as necessary
Follows SOP/guidelines or manager's instructions and ensures output is quality compliant
Contributes to project improvement and operational excellence ideas, as applicable
Responsible for giving timely responses to stakeholders on related tasks with guidance, i.e., as per SOP and defined SLA
Proactively raises issues /alarms that may have an impact on core deliverables or operations to manager or stakeholders
Analyzes data and evaluate trends/ patterns and recommend generic pattern to be translated into rules
Willingness to work with sensitive issues, including but not limited to: Adult content, Religious and philosophically sensitive issues, tobacco, weapons and other potentially offensive products
Troubleshooting issues related to process and conduct root cause analysis if required
Familiarity with online retail (e-commerce)
We are open to hiring candidates to work out of one of the following locations:

Gurugram, HR, IND

Basic level of Excel knowledge
Familiarity with online retail (e-commerce industry)",0,3,1,0,0,0,2,0,0,0,0,0,1,1,0,1,2,2
5.0,"Job Brief
We’re on the lookout for a highly skilled Lead Associate with expertise in data analysis to join our Bengaluru team, with minimum of 5 years’ experience, demonstrating advanced proficiency in Excel. As a Lead Associate, your responsibilities will involve designing and implementing complex spreadsheets, analyzing data, and providing valuable insights to drive business decisions. It’s crucial to have an in-depth understanding of spreadsheet structures, including tabs, rows, cells, and columns, coupled with the ability to accurately input and format data for clarity and effective presentation.
Roles and Responsibilities:
Prepare, publish, and maintain high-quality data.
Utilize automated tools to extract data from primary and secondary sources.
Identify and rectify corrupted data, coding errors, and related issues.
Develop and maintain databases and data systems.
Analyze to assess the quality and significance of data.
Filter data by reviewing reports and performance indicators to identify and correct code problems.
Analyze local, national, and global trends affecting both the organization and the industry.
Generate reports for management, presenting trends, patterns, and predictions using relevant data.
Provide stakeholders with final analysis reports, outlining data analysis steps to facilitate informed decision-making.
Requirements:
Bachelor’s degree in business, banking, finance, or a related field.
Excel expert with a minimum of 5 years of experience streamlining financial reporting and data analysis.
Highly organized with strong prioritization skills.
Effective communication skills, both verbal and written.
Detail-oriented with a focus on strong data analysis skills.
High mathematical aptitude.
Proficiency in Microsoft Office, particularly Excel and PowerPoint.
Flexibility to work both day and night shifts.",1,2,1,2,0,0,2,2,0,0,0,0,0,0,2,3,2,0
3.0,"Job Information
Industry
IT Services
Salary
12-20 LPA
Work Experience
3-6 years
City
Bangalore South
State/Province
Karnataka
Country
India
Zip/Postal Code
560066
Job Description
Experience on Azure platform, Datalake, Blob , HiveSQL/SQL, Data Bricks, Python, CI/CD pipeline (nice to have) PySpark (nice to have) Must have strong SQL writing experience – VERY Important Must be good at data analysis and profiling – VERY Important (3-6 Years)",1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1.0,"Job Description:
As a Data Entry Intern at Flutch Technology Pvt Ltd, you will be responsible for inputting and managing data into our system accurately and efficiently. You will also be responsible for ensuring that data is organised and maintained in a timely and organised manner.
Responsibilities:
Input data accurately and efficiently into the company's database Organize and maintain data in an organised manner
Collaborate with the team to ensure data accuracy and completeness Assist with data entry-related tasks as assigned by the supervisor Help with general office duties as required
Requirements:
Bachelor's degree in a relevant field (or in progress) Strong attention to detail and accuracy
Excellent organizational skills
Ability to work independently and as part of a team Good communication and interpersonal skills Proficient in using Microsoft Excel and Google Sheets Knowledge of data entry principles and techniques Ability to prioritize tasks and meet deadlines
Positive attitude and willingness to learn
This is a 2-month internship program that offers the successful candidate the opportunity to gain valuable experience in data entry, organizational skills, and working as part of a team in a dynamic and fast-paced environment.
If you are interested in this opportunity, please submit your resume and cover letter to stefi@flutch.in We look forward to hearing from you!
Job Types: Full-time, Fresher, Internship
Contract length: 2 months
Salary: ₹5,000.00 - ₹6,000.00 per month
Schedule:
Day shift
Education:
Higher Secondary(12th Pass) (Required)",1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,2,2
3.0,"This role will be a key contributor to solve a broad spectrum of problems—from automating manual operational tasks to creating robust data transformation workflows to providing real-time self-service analysis. She/he will leverage analytical tools to analyze, interpret and visualize data, thereby enabling informed decision-making.

Job Function and Responsibilities
The Tableau/Alteryx will provide guidance and support in the development of different analytical projects
Design and develop complex workflows in Alteryx
Develop and maintain dashboards and visualizations in Tableau
Ability to write/understand complex SQL queries
Coordinating with various stakeholders, understand the business requirements and present the developed reports
Collaborate with internal business stakeholders to improve and standardize existing processes to enhance operational efficiencies.

This role will be a key contributor to solve a broad spectrum of problems—from automating manual operational tasks to creating robust data transformation workflows to providing real-time self-service analysis. She/he will leverage analytical tools to analyze, interpret and visualize data, thereby enabling informed decision-making.
Job Function and Responsibilities
The Tableau/Alteryx will provide guidance and support in the development of different analytical projects
Design and develop complex workflows in Alteryx
Develop and maintain dashboards and visualizations in Tableau
Ability to write/understand complex SQL queries
Coordinating with various stakeholders, understand the business requirements and present the developed reports
Collaborate with internal business stakeholders to improve and standardize existing processes to enhance operational efficiencies.


Qualifications :

Bachelor’s in engineering/Computer science
3-5 years of total software development experience
Knowledge Hands on experience in Alteryx, Tableau, SQL and knowledge on Python
Hands-on experience writing\debugging complex SQL queries
Knowledgeable in data modeling techniques
Self-starter with the ability to work in a self-directed and independent manner.
Experience working knowledge in Agile environments and design thinking will be preferred
Strong communication skills: confident interacting with business stakeholders and managing their expectations
Analytical, logical, and strategic thinker, able to structure and communicate ideas clearly",1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.0,"The HiLabs Story
HiLabs was born in the halls of Yale University when a cardiologist and an AI expert teamed up to tackle the data quality issue in the US healthcare system. After seven years of working with some of the best data scientists in the world, HiLabs is on the cutting edge of breakthroughs in data science and AI.
HiLabs Team
Multidisciplinary industry leaders
Healthcare domain experts
AI/ML and data science experts
Professionals hailing from the worlds best universities, business schools, and engineering institutes including Harvard, Yale, Carnegie Mellon, Duke, Georgia Tech, Indian Institute of Management (IIM), and Indian Institute of Technology (IIT).
bengaluru karnataka india
HiLabs Total Rewards
Competitive Salary, Accelerated Incentive Policies, H1B sponsorship, Comprehensive benefits package that includes ESOPs, financial contribution for your ongoing professional and personal development, medical coverage for you and your loved ones, 401k, PTOs & a collaborative working environment, Smart mentorship, and highly qualified multidisciplinary, incredibly talented professionals from the world’s top medical schools, business schools, & engineering institutes.

CCPA disclosure notice - https://www.hilabs.com/privacy",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0
2.0,"Description
Who is USP?
The U.S. Pharmacopeial Convention (USP) USP is an independent scientific organization that collaborates with the world's top authorities in health and science to develop quality standards for medicines, dietary supplements, and food ingredients. USP's fundamental belief that Equity = Excellence manifests in our core value of Passion for Quality through our more than 1,100 hardworking professionals across five global locations to deliver the mission to strengthen the supply of safe, quality medicines and supplements worldwide.
Brief Job Overview
The Strategy, Pricing, and Analytics group at USP is seeking an Associate Data Scientist with skills in advanced analytics (predictive modeling, machine learning, natural language processing) and data visualization to work on projects that are integral to our mission to help protect patient safety and improve the health of people around the world.
We are seeking someone who understands the power of data and enjoys communicating the insights and actions derived from the data and modeling.
How will YOU create impact here at USP?
Use exploratory data analysis to spot anomalies, understand patterns, test hypotheses, or check assumptions.
Apply various ML techniques to perform classification or regression tasks to drive business impact and address identified needs in an agile manner.
Use natural language processing techniques to extract information and improve business workflows.
Interpret and communicate results clearly and concisely to audiences with varying backgrounds and degrees of technical understanding.
Collaborate with other data scientists, data engineers, and IT team to help ensure project delivery and success.
Who USP is Looking For?
The successful candidate will have a demonstrated understanding of our mission, commitment to excellence through inclusive and equitable behaviors and practices, ability to quickly build credibility with stakeholders, along with the following competencies and experience:
Bachelor’s degree in relevant field (e.g. Engineering, Analytics or Data Science, Computer Science, Statistics) or equivalent experience.
At least 2 years of hands-on experience in data science, advanced analytics, machine learning, statistics, and natural language processing.
Technical proficiency in the following; python/packages: pandas, numpy, regex, scikit-learn, xgboost, and visualization packages (such as matplotlib, seaborn, or plotly); SQL
Experience with data extraction and scraping.
Experience with XML documents and DOM model.
Advanced knowledge of regular expressions.
Additional Desired Preferences
Experience with scientific chemistry nomenclature or prior work experience in life sciences, chemistry, or hard sciences or degree in sciences
Experience with pharmaceutical / IQVIA datasets and nomenclature
Master’s degree (Information Systems Management, Analytics, Data Engineering, Sciences, or other Quantitative program)
Experience translating stakeholder needs into technical project outputs
Advanced technical proficiency in the following:
Data Tools: SQL, Alteryx or other data wrangling tools
Data Visualization/ Analytics: Tableau or any similar tools such as Power BI, Cognos, OBIEE, Qlik, etc.
Experience working with knowledge graphs
Ability to explain complex technical issues to a non-technical audience
Self-directed and able to handle multiple concurrent projects and prioritize tasks independently
Able to make tough decisions when trade-offs are required to deliver results
Strong communication skills required: Verbal, written, and interpersonal.
Supervisory Responsibilities
No
Benefits
USP provides you with the benefits you need to protect yourself and your family today and tomorrow. From company-paid time off, comprehensive healthcare options to retirement savings, you can have peace of mind that your personal and financial wellbeing is protected.
COVID-19 Vaccination Policy (will apply to the selected candidate(s) hired:
As a condition of employment with the United States Pharmacopeial Convention's (USP) duty to provide and maintain a workplace free of known hazards, all employees and contingent staff hired after July 1st, 2021, must be fully vaccinated unless a reasonable accommodation is approved. Your recruiter will advise accordingly.
USP is proud to be an equal employment opportunity employer (EEOE) and affirmative action employer. We are committed to creating an inclusive environment in all aspects of our work—from the standards we make to the partnerships and conversations we cultivate. An environment where every employee feels fully empowered and valued irrespective of, but not limited to, personality, race, ethnicity, physical and mental abilities, education, religion, gender identity and expression, life experience, sexual orientation, country of origin, regional differences, work experience, and family status. We are committed to working with and providing reasonable accommodation to individuals with disabilities.
Note: USP does not accept unsolicited resumes from 3rd party recruitment agencies and is not responsible for fees from recruiters or other agencies except under specific written agreement with USP.
Job Category Information Technology
Job Type Full-Time",1,12,4,0,0,0,1,0,0,0,0,0,0,0,0,4,1,0
8.0,"Minimum qualifications:
Bachelor's degree or equivalent practical experience.
8 years of experience in program or project management.

Preferred qualifications:
Experience in building reports/dashboard, investigative models, data pipelines using SQL or Python.
Experience in technical program management in a data related domain.
Ability to work cross-functionally with global geographically dispersed program managers, data engineers and data scientists to understand, implement and deploy actionable analytics solutions.
About the job
A problem isn’t truly solved until it’s solved for all. That’s why Googlers build products that help create opportunities for everyone, whether down the street or across the globe. As a Technical Program Manager at Google, you’ll use your technical expertise to lead complex, multi-disciplinary projects from start to finish. You’ll work with stakeholders to plan requirements, identify risks, manage project schedules, and communicate clearly with cross-functional partners across the company. You're equally comfortable explaining your team's analyses and recommendations to executives as you are discussing the technical tradeoffs in product development with engineers.

Our goal is to build a Google that looks like the world around us — and we want Googlers to stay and grow when they join us. As part of our efforts to build a Google for everyone, we build diversity, equity, and inclusion into our work and we aim to cultivate a sense of belonging throughout the company.
Responsibilities
Execute programs that deliver on cost savings efficiencies planning, and requirements. Work with other program managers to shape functional requirements and translate them into technical/actionable efforts.
Develop dashboards/reports, what-if analysis, models, data pipeline management, advance toolkits or decision support systems to improve the efficiency and responsiveness of Google’s infrastructure.
Provide technical leadership to data engineers in generating high quality and reliable solutions.
Google is proud to be an equal opportunity workplace and is an affirmative action employer. We are committed to equal employment opportunity regardless of race, color, ancestry, religion, sex, national origin, sexual orientation, age, citizenship, marital status, disability, gender identity or Veteran status. We also consider qualified applicants regardless of criminal histories, consistent with legal requirements. See also Google's EEO Policy and EEO is the Law. If you have a disability or special need that requires accommodation, please let us know by completing our Accommodations for Applicants form.",1,4,1,1,0,0,0,1,0,0,0,0,0,0,1,2,0,0
0.0,"General Business
Bengaluru, KA
About the job
Job Description
Roles & Responsibilities
Convert business problem into an analytical problem by assessing available data sources and data sets
Solve the business problem - identify factors, test hypotheses, conduct EDA, design solution and outputs
Lead the team in evaluating relevant analytical techniques and choose/propose a champion model/methodology
Analyze, assess findings, generate insights and present recommendations through reports/dashboards/excel/presentations
Independently plan and execute key projects including last mile to delivery
Research & develop point of views on emerging problems, new ways of solving existing problems
Mentor and up-skill team on the analytics consulting career roadmap
Spot opportunities that could potentially generate new business for Merkle within existing and new client accounts
Support campaign strategy and planning with audience insights analysis, sizing and research using tools
Document best practices and seek out opportunities to improve existing processes
Manage campaign timelines and deliverables across internal and external teams
Leverage solutions and tools to provide recommendations on driving client’s campaigns and objectives

Qualifications
Qualifications/Certifications:
BE/ B.Tech, ME/MTech (Computer Science)
Advanced degree in a quantitative discipline, preferably Mathematics/Statistics or similar will be an added advantage
Additional Information
Mandatory (top 5)
SQL (Expert), Python (Intermediate)
Visualization/BI Tools – (At least one out of Tableau, LookerStudio, PowerBI, Dataroma)
Statistical Modelling knowledge - Regression, Time-Series, Clustering
Advanced Excel & Powerpoint
EDA Analysis / business insights recommendations
About the Company
About Merkle
Merkle, a dentsu company, is a leading data-driven customer experience management (CXM) company that specializes in the delivery of unique, personalized customer experiences across platforms and devices. For more than 30 years, Fortune 1000 companies and leading nonprofit organizations have partnered with Merkle to maximize the value of their customer portfolios. The company’s heritage in data, technology, and analytics forms the foundation for its unmatched skills in understanding consumer insights that drive hyper-personalized marketing strategies. Its combined strengths in consulting, creative, media, analytics, data, identity, CX/commerce, technology, and loyalty & promotions drive improved marketing results and competitive advantage. With more than 14,000 employees, Merkle is headquartered in Columbia, Maryland, with 50+ additional offices throughout the Americas, EMEA, and APAC. For more information, contact Merkle at
1-877-9-Merkle or visit www.merkle.com.",0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0
